,time,rtt,queue_delay,packet_loss,server_sending_rate,sending_rate_ewma,delivery_rate,bandwidth
0,1648038084.109,49.0,42.572021484375,5.0,0.0,0.0,0.0,0.0
1,1648038084.161,65.0,1.2714862823486328,0.0,0.0,0.0,0.0,0.0
2,1648038084.449,22.0,1.211404800415039,0.0,0.05968,7.672768574218751,0.14,0.0
3,1648038084.919,23.0,3.2765865325927734,0.0,0.074,6.722922502441407,0.05,34.297943115234375
4,1648038085.448,22.0,0.9746551513671875,0.0,0.0916,5.4053348946195845,0.1,34.297943115234375
5,1648038086.013,22.0,20.064830780029297,0.0,0.07064,4.738498032792136,0.06,34.297943115234375
6,1648038086.085,27.0,11.633157730102539,0.0,6.86608,3.656282679866679,6.83,34.297943115234375
7,1648038086.677,23.0,1.943826675415039,0.0,0.04272,3.8628465609263105,0.04,34.297943115234375
8,1648038087.192,22.0,26.6726016998291,0.0,0.07344,3.389170740810522,0.07,34.297943115234375
9,1648038087.261,25.0,4.794597625732422,0.0,7.02616,2.886150485519059,6.99,34.297943115234375
10,1648038087.582,22.0,2.717256546020508,0.0,0.09376,3.386127063541088,0.09,34.297943115234375
11,1648038088.25,23.0,1.2431144714355469,0.0,0.04288,2.968221180598452,0.04,34.297943115234375
12,1648038088.394,25.0,27.825355529785156,0.0,0.06336,2.6051135330236455,0.06,34.297943115234375
13,1648038088.449,23.0,20.239591598510742,0.0,19.27184,5.438716675727859,0.06,34.297943115234375
14,1648038088.504,26.0,14.918804168701172,0.0,19.27184,13.063599010401559,19.18,34.297943115234375
15,1648038088.559,28.0,4.230976104736328,0.0,23.46472,17.070283972406585,22.39,34.297943115234375
16,1648038088.637,22.0,14.824390411376953,0.0,14.2236,18.561278998473686,22.39,34.297943115234375
17,1648038088.696,24.0,2.122163772583008,0.0,14.2236,16.448434317851174,13.09,34.297943115234375
18,1648038088.993,23.0,29.07562255859375,0.0,0.11792,13.950855177779205,0.11,34.297943115234375
19,1648038089.046,37.0,70.41645050048828,0.0,5.85664,10.008235290922093,4.75,34.297943115234375
20,1648038089.104,49.0,71.51675224304199,0.0,37.39928,11.662686531302235,4.75,34.297943115234375
21,1648038089.159,86.0,121.14334106445312,0.0,37.39928,25.848817334446633,22.9,34.297943115234375
22,1648038089.215,81.0,83.4805965423584,0.0,17.18232,27.477136427994964,22.9,34.297943115234375
23,1648038089.27,62.0,80.55472373962402,0.0,17.18232,21.802585418766707,22.96,34.297943115234375
24,1648038089.325,62.0,31.883955001831055,0.0,22.95544,21.161454115648212,23.11,34.297943115234375
25,1648038089.381,63.0,15.964508056640625,0.0,22.95544,22.150307533462136,23.11,34.297943115234375
