,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate
0,1640424346,27.0,18.183231353759766,10.0,0.0,0.0
1,1640424346,27.0,0.20003318786621094,0.0,0.0,0.0
2,1640424346,27.0,0.18334388732910156,0.0,0.0,0.0
3,1640424346,27.0,0.17070770263671875,0.0,2.754984,0.0
4,1640424346,27.0,4.1904449462890625,0.0,2.754984,0.0
5,1640424347,26.0,0.16951560974121094,0.0,2.754984,3.51
6,1640424347,26.0,0.1671314239501953,0.0,2.754984,3.51
7,1640424347,27.0,0.16427040100097656,0.0,0.858304,3.51
8,1640424348,27.0,3.867626190185547,0.0,0.858304,3.51
9,1640424348,27.0,5.842924118041992,0.0,0.858304,0.77
10,1640424348,27.0,0.15735626220703125,0.0,0.858304,0.77
11,1640424348,27.0,0.21314620971679688,0.0,0.858304,0.77
12,1640424349,26.0,0.18024444580078125,0.0,1.440824,0.77
13,1640424349,27.0,0.8578300476074219,0.0,1.440824,0.75
14,1640424349,26.0,0.15807151794433594,0.0,1.440824,0.75
15,1640424349,27.0,0.15497207641601562,0.0,1.440824,0.75
16,1640424349,27.0,0.14853477478027344,0.0,1.539944,0.75
17,1640424350,27.0,0.15854835510253906,0.0,1.539944,1.53
18,1640424350,26.0,10.763406753540039,0.0,1.539944,1.53
19,1640424350,26.0,5.499601364135742,0.0,1.539944,1.53
20,1640424350,26.0,3.442049026489258,0.0,1.539944,1.53
21,1640424350,27.0,3.0982494354248047,0.0,1.539944,1.53
22,1640424350,27.0,2.0208358764648438,0.0,1.539944,1.53
23,1640424350,27.0,1.5535354614257812,0.0,1.539944,1.53
24,1640424350,27.0,0.19788742065429688,0.0,6.741376,1.53
25,1640424351,26.0,51.725149154663086,0.0,6.741376,1.53
26,1640424351,27.0,33.81156921386719,0.0,6.741376,1.53
27,1640424351,26.0,1.9085407257080078,0.0,6.741376,12.89
28,1640424351,26.0,2.112150192260742,0.0,6.741376,12.89
29,1640424351,27.0,4.432439804077148,0.0,6.741376,12.89
30,1640424351,26.0,7.559537887573242,0.0,6.741376,12.89
31,1640424351,27.0,1.7910003662109375,0.0,6.741376,12.89
32,1640424351,27.0,8.427858352661133,0.0,6.741376,12.89
33,1640424351,26.0,10.35761833190918,0.0,6.741376,12.89
34,1640424351,27.0,1.9316673278808594,0.0,6.741376,12.89
35,1640424351,27.0,2.906322479248047,0.0,6.741376,12.89
36,1640424351,26.0,2.171754837036133,0.0,6.741376,12.89
37,1640424351,27.0,3.321409225463867,0.0,16.834328,12.89
38,1640424351,27.0,12.81881332397461,0.0,16.834328,12.89
39,1640424351,26.0,1.0223388671875,0.0,16.834328,12.89
40,1640424352,27.0,6.594657897949219,0.0,16.834328,12.89
41,1640424352,27.0,1.3797283172607422,0.0,16.834328,12.89
42,1640424352,27.0,2.442598342895508,0.0,16.834328,12.89
43,1640424352,26.0,12.507438659667969,0.0,16.834328,16.61
44,1640424352,27.0,8.671998977661133,0.0,16.834328,16.61
45,1640424352,27.0,1.7414093017578125,0.0,16.834328,16.61
46,1640424352,27.0,0.6852149963378906,0.0,16.834328,16.61
47,1640424352,26.0,1.2540817260742188,0.0,16.834328,16.61
