,time,rtt,queue_delay,packet_loss,server_sending_rate,sending_rate_ewma,delivery_rate,bandwidth
0,1648106939.295,46.0,37.264108657836914,5.0,0.0,0.0,0.0,0.0
1,1648106939.347,97.0,85.07108688354492,0.0,0.0,0.0,0.0,0.0
2,1648106939.428,172.0,168.060302734375,0.0,17.064,3.999375,5.26,0.0
3,1648106939.491,219.0,0.1888275146484375,0.0,5.508,4.352958984375,5.91,0.0
4,1648106939.562,168.0,0.2238750457763672,0.0,5.508,4.734212757110597,5.91,0.0
5,1648106939.637,23.0,0.22268295288085938,0.0,4.13224,4.485105378374645,8.92,0.0
6,1648106940.109,24.0,2.724885940551758,0.0,0.05936,3.931887206077815,0.05,34.297943115234375
7,1648106940.636,23.0,0.2205371856689453,0.0,0.11048,2.3357543510236414,0.1,34.297943115234375
8,1648106941.204,23.0,2.854585647583008,0.0,0.21424,2.070565057145686,0.21,34.297943115234375
9,1648106941.277,30.0,0.1976490020751953,0.0,0.21424,1.3023836675309552,0.21,34.297943115234375
10,1648106941.865,22.0,0.19168853759765625,0.0,0.10208,0.9291912460217141,0.1,34.297943115234375
11,1648106942.382,27.0,0.2117156982421875,0.0,0.07344,0.8222223402689998,0.07,22.86529541015625
12,1648106942.437,63.0,2.6192665100097656,0.0,7.02616,2.204609419359896,5.96,22.86529541015625
13,1648106942.495,70.0,0.24271011352539062,0.0,7.02616,3.796097794610243,5.96,22.86529541015625
14,1648106942.769,23.0,0.18930435180664062,0.0,0.09376,3.3333055702839625,0.09,22.86529541015625
15,1648106943.439,22.0,0.19860267639160156,0.0,0.04288,2.9220023739984673,0.04,22.86529541015625
16,1648106943.591,32.0,1.894235610961914,0.0,0.06336,2.564672077248659,0.06,22.86529541015625
17,1648106943.647,86.0,24.797677993774414,0.0,22.03672,6.889049926750566,6.82,22.86529541015625
18,1648106943.702,139.0,56.69116973876953,0.0,22.03672,11.888964462647351,6.82,22.86529541015625
19,1648106943.753,131.0,74.98955726623535,0.0,11.4084,12.580116072953198,12.25,22.86529541015625
20,1648106943.808,68.0,29.822587966918945,0.0,11.4084,11.93426068827389,12.25,22.86529541015625
21,1648106943.864,65.0,10.938167572021484,0.0,21.042,16.33684429365057,23.14,22.86529541015625
22,1648106943.919,65.0,0.9152889251708984,0.0,21.042,18.93034814568976,23.14,11.432647705078125
23,1648106944.188,22.0,21.56805992126465,0.0,14.71264,18.836188230413256,0.07,11.432647705078125
24,1648106944.245,63.0,67.87705421447754,0.0,14.71264,16.56326914184528,0.07,11.432647705078125
25,1648106944.301,103.0,80.25979995727539,0.0,28.00328,18.6581874453314,20.85,11.432647705078125
26,1648106944.358,92.0,104.17485237121582,0.0,28.00328,23.809246209548153,20.85,11.432647705078125
27,1648106944.413,82.0,60.96148490905762,0.0,18.37032,22.134721565655248,22.96,11.432647705078125
28,1648106944.47,62.0,57.2514533996582,0.0,18.37032,20.059765800009814,22.96,11.432647705078125
29,1648106944.524,65.0,9.56273078918457,0.0,24.32576,22.029376974965494,23.22,11.432647705078125
30,1648106944.581,80.0,1.3234615325927734,0.0,24.32576,23.295154048643933,22.79,11.432647705078125
31,1648106944.641,23.0,1.6093254089355469,0.0,17.18664,22.18999762370648,22.79,11.432647705078125
32,1648106944.697,45.0,3.8614273071289062,0.0,17.18664,19.43212347881868,21.51,11.432647705078125
33,1648106944.76,76.0,1.2810230255126953,0.0,29.81488,19.916898540908985,21.51,11.432647705078125
34,1648106944.815,69.0,3.3669471740722656,0.0,29.81488,23.18400570221051,16.83,11.432647705078125
35,1648106944.872,86.0,7.014751434326172,0.0,22.36064,23.62562475753555,16.83,11.432647705078125
36,1648106944.928,110.0,7.179021835327148,0.0,22.36064,23.208080960614634,11.62,11.432647705078125
37,1648106944.985,164.0,5.158662796020508,0.0,12.02448,20.50582173728676,11.35,11.432647705078125
38,1648106945.038,119.0,52.6127815246582,0.0,12.02448,17.706316359158905,11.35,11.432647705078125
39,1648106945.095,174.0,79.1933536529541,0.0,9.7156,15.068755685920905,11.69,11.432647705078125
40,1648106945.149,155.0,129.70900535583496,0.0,9.7156,13.301796094279043,11.69,11.432647705078125
41,1648106945.206,143.0,122.96891212463379,0.0,9.21568,11.953058555347097,11.42,11.432647705078125
42,1648106945.261,128.0,173.97427558898926,0.0,11.32992,11.313789774382919,11.42,11.432647705078125
43,1648106945.316,125.0,199.08881187438965,0.0,11.32992,11.319114009010432,11.55,11.432647705078125
44,1648106945.373,125.0,218.95122528076172,0.0,11.39488,11.337905830255036,11.55,11.432647705078125
45,1648106945.427,125.0,209.94949340820312,0.0,11.39488,11.356711757377884,11.47,11.432647705078125
46,1648106945.484,124.0,231.55450820922852,0.0,11.67072,11.433960259337137,11.47,11.432647705078125
47,1648106945.539,124.0,221.44532203674316,0.0,11.67072,11.512109470610623,11.34,11.432647705078125
48,1648106945.595,123.0,242.567777633667,0.0,11.49112,11.505181305506724,11.4,11.432647705078125
49,1648106945.648,122.0,291.78690910339355,0.0,11.49112,11.50053997615001,11.4,11.432647705078125
50,1648106945.704,124.0,318.84312629699707,0.0,11.664,11.554494554334871,11.54,11.432647705078125
51,1648106945.762,89.0,280.33447265625,0.0,15.0604,12.032383678427314,11.54,11.432647705078125
52,1648106945.818,64.0,266.62731170654297,0.0,15.0604,13.70144045022314,18.21,11.432647705078125
53,1648106945.873,68.0,286.5574359893799,0.0,22.91112,16.290517815888606,18.21,11.432647705078125
54,1648106945.929,63.0,177.30259895324707,0.0,22.91112,19.9398247334346,22.91,22.86529541015625
