,time,rtt,queue_delay,packet_loss,server_sending_rate,sending_rate_ewma,delivery_rate,bandwidth
0,1641997935.278,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1641997935.331,74.0,0.0,0.0,20.13904,4.7200875,0.0,0.0
2,1641997935.385,96.0,0.0,0.0,20.13904,12.230521485977174,12.91,0.0
3,1641997935.445,102.0,0.0,0.0,21.088,16.812146413817324,12.91,0.0
4,1641997935.508,130.0,0.0,0.0,21.088,19.16901692748716,10.39,0.0
5,1641997935.561,156.0,0.0,0.0,21.088,20.334423208004736,11.65,0.0
6,1641997935.613,178.0,0.0,0.0,21.088,20.701483729764877,11.65,0.0
7,1641997935.663,200.0,0.0,0.0,10.544,15.124314483290556,11.75,0.0
8,1641997935.714,221.0,0.0,0.0,10.544,12.893284226094492,11.75,0.0
9,1641997935.774,254.0,0.0,0.0,10.544,11.59834776274029,11.12,0.0
10,1641997935.832,253.0,0.0,0.0,12.6528,11.221638047585689,11.12,0.0
11,1641997935.883,258.0,0.0,0.0,12.6528,12.01050121559299,11.96,0.0
12,1641997935.944,249.0,0.0,0.0,12.6528,12.400571898361727,11.96,0.0
13,1641997936.003,245.0,0.0,0.0,12.6528,12.55375105766893,12.7,0.0
14,1641997936.053,221.0,0.0,0.0,12.6528,12.613903886073036,12.7,0.0
15,1641997936.106,231.0,0.0,0.0,12.6528,12.63534360615771,13.32,0.0
16,1641997936.162,232.0,0.0,0.0,8.4352,10.899645339663879,12.07,0.0
17,1641997936.225,254.0,0.0,0.0,0.0,8.486831531395396,12.07,11.432647705078125
18,1641997936.279,246.0,0.0,0.0,0.0,3.808850261066959,10.7,11.432647705078125
19,1641997936.33,268.0,0.0,0.0,12.02016,4.770818333061291,10.7,11.432647705078125
20,1641997936.394,150.0,0.0,0.0,12.02016,8.766689396920501,10.18,11.432647705078125
21,1641997936.449,144.0,0.0,0.0,12.86368,10.838445124123766,10.18,11.432647705078125
22,1641997936.506,100.0,0.0,0.0,12.86368,11.954764068634175,10.28,11.432647705078125
23,1641997936.56,153.0,0.0,0.0,4.42848,8.347052238123865,11.44,11.432647705078125
24,1641997936.613,79.0,0.0,0.0,4.42848,6.187116876079692,11.44,11.432647705078125
25,1641997936.667,132.0,0.0,0.0,13.07456,9.884849269198085,12.59,11.432647705078125
26,1641997936.726,65.0,0.0,0.0,14.02352,11.761652756316705,12.59,11.432647705078125
27,1641997936.777,115.0,0.0,0.0,14.02352,13.008404569732303,11.02,11.432647705078125
28,1641997936.83,57.0,0.0,0.0,13.60176,13.572168328671957,11.02,11.432647705078125
29,1641997936.883,94.0,0.0,0.0,13.60176,13.58847939643832,13.95,11.432647705078125
30,1641997936.939,148.0,0.0,0.0,9.70048,13.108139727293288,13.95,11.432647705078125
31,1641997937.0,116.0,0.0,0.0,9.70048,11.038654016377588,11.23,11.432647705078125
32,1641997937.064,99.0,0.0,0.0,18.03024,14.283327119812792,11.23,11.432647705078125
33,1641997937.127,109.0,0.0,0.0,6.64272,15.319327327620023,12.49,11.432647705078125
34,1641997937.183,155.0,0.0,0.0,6.64272,10.536740749996826,11.86,11.432647705078125
35,1641997937.236,97.0,0.0,0.0,13.91808,10.095500783143526,11.86,11.409793819461788
36,1641997937.294,118.0,0.0,0.0,13.91808,12.202524342483724,11.96,11.409793819461788
37,1641997937.345,122.0,0.0,0.0,6.3264,10.642299152102922,11.96,11.409793819461788
38,1641997937.399,155.0,0.0,0.0,6.3264,8.263355335028674,11.44,11.409793819461788
39,1641997937.458,122.0,0.0,0.0,20.0336,12.992172714716396,11.44,11.409793819461788
40,1641997937.514,101.0,0.0,0.0,20.0336,17.268460348317955,9.34,11.409793819461788
41,1641997937.58,165.0,0.0,0.0,6.53728,11.50850621978512,13.22,11.409793819461788
42,1641997937.632,151.0,0.0,0.0,15.07792,10.770055555158613,13.22,11.409793819461788
43,1641997937.685,105.0,0.0,0.0,15.07792,13.144570603976657,11.65,11.409793819461788
44,1641997937.739,120.0,0.0,0.0,7.69712,12.356412819245474,11.65,11.409793819461788
45,1641997937.793,125.0,0.0,0.0,7.69712,9.788188805280344,10.28,11.409793819461788
46,1641997937.844,89.0,0.0,0.0,8.64608,8.948812828187663,10.28,11.409793819461788
47,1641997937.9,144.0,0.0,0.0,8.64608,8.781945076078225,12.07,11.409793819461788
48,1641997937.954,121.0,0.0,0.0,22.24784,14.328091666654915,12.07,11.409793819461788
49,1641997938.009,86.0,0.0,0.0,22.24784,21.026535032608074,16.26,11.409793819461788
50,1641997938.062,52.0,0.0,0.0,19.29552,19.791069715547668,16.26,11.409793819461788
51,1641997938.113,89.0,0.0,0.0,19.29552,19.42588702693553,22.88,11.409793819461788
52,1641997938.164,38.0,0.0,0.0,13.39088,14.970504736531671,22.88,11.409793819461788
53,1641997938.215,69.0,0.0,0.0,13.39088,13.75449560172499,22.67,11.409793819461788
54,1641997938.269,59.0,0.0,0.0,29.83952,25.595985640823816,22.67,11.432647705078125
55,1641997938.323,57.0,0.0,0.0,29.83952,29.091639151262946,23.19,11.432647705078125
56,1641997938.375,26.0,0.0,0.0,19.5064,21.437032395420978,23.19,11.432647705078125
57,1641997938.428,53.0,0.0,0.0,18.76832,19.803002644679847,24.24,11.432647705078125
58,1641997938.487,44.0,0.0,0.0,18.76832,18.927878486006573,25.92,11.432647705078125
59,1641997938.537,84.0,0.0,0.0,44.39024,29.407869846495757,25.92,11.432647705078125
