,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate
0,1639575460,269.0,0.0,0.0,0.0,0.0
1,1639575460,328.0,0.0,0.0,0.0,0.0
2,1639575460,462.0,0.0,0.0,0.0,0.0
3,1639575460,544.0,0.0,0.0,0.0,0.0
4,1639575460,621.0,0.0,0.0,0.0,0.0
5,1639575460,692.0,0.0,0.0,0.0,0.0
6,1639575461,477.0,0.0,0.0,0.0,0.0
7,1639575461,531.0,0.0,0.0,0.0,0.0
8,1639575461,556.0,0.0,0.0,0.0,0.0
9,1639575461,584.0,0.0,0.0,3.90128,0.0
10,1639575461,510.0,0.0,0.0,3.90128,0.0
11,1639575461,397.0,0.0,0.0,3.90128,0.0
12,1639575461,231.0,0.0,0.0,3.90128,0.0
13,1639575461,215.0,0.0,0.0,3.90128,4.24
14,1639575461,210.0,0.0,0.0,3.90128,4.24
15,1639575461,202.0,0.0,0.0,3.90128,4.24
16,1639575461,198.0,0.0,0.0,3.90128,4.24
17,1639575461,197.0,0.0,0.0,3.90128,4.24
18,1639575461,180.0,0.0,0.0,3.90128,4.24
19,1639575461,173.0,0.0,0.0,3.90128,4.24
20,1639575461,176.0,0.0,0.0,3.90128,4.24
21,1639575461,180.0,0.0,0.0,3.90128,4.24
22,1639575462,175.0,0.0,0.0,3.90128,4.24
23,1639575462,152.0,0.0,0.0,3.90128,4.24
24,1639575462,156.0,0.0,0.0,3.90128,4.24
25,1639575462,162.0,0.0,0.0,7.992352,4.24
26,1639575462,166.0,0.0,0.0,7.992352,4.24
27,1639575462,170.0,0.0,0.0,7.992352,4.24
28,1639575462,163.0,0.0,0.0,7.992352,4.24
29,1639575462,163.0,0.0,0.0,7.992352,8.27
30,1639575462,163.0,0.0,0.0,7.992352,8.27
31,1639575462,164.0,0.0,0.0,7.992352,8.27
32,1639575462,158.0,0.0,0.0,7.992352,8.27
33,1639575462,158.0,0.0,0.0,7.992352,8.27
34,1639575462,159.0,0.0,0.0,7.992352,8.27
35,1639575462,162.0,0.0,0.0,7.992352,8.27
36,1639575462,161.0,0.0,0.0,7.992352,8.27
37,1639575462,157.0,0.0,0.0,7.992352,8.27
38,1639575462,165.0,0.0,0.0,7.992352,8.27
39,1639575463,166.0,0.0,0.0,7.992352,8.27
40,1639575463,168.0,0.0,0.0,7.992352,8.27
41,1639575463,161.0,0.0,0.0,7.992352,8.27
42,1639575463,161.0,0.0,0.0,8.941312,8.27
43,1639575463,156.0,0.0,0.0,8.941312,8.27
44,1639575463,157.0,0.0,0.0,8.941312,8.27
45,1639575463,156.0,0.0,0.0,8.941312,8.27
46,1639575463,165.0,0.0,0.0,8.941312,8.27
47,1639575463,164.0,0.0,0.0,8.941312,9.02
48,1639575463,164.0,0.0,0.0,8.941312,9.02
49,1639575463,166.0,0.0,0.0,8.941312,9.02
50,1639575463,166.0,0.0,0.0,8.941312,9.02
51,1639575463,166.0,0.0,0.0,8.941312,9.02
52,1639575463,158.0,0.0,0.0,8.941312,9.02
53,1639575463,157.0,0.0,0.0,8.941312,9.02
54,1639575463,156.0,0.0,0.0,8.941312,9.02
55,1639575463,163.0,0.0,0.0,8.941312,9.02
56,1639575463,163.0,0.0,0.0,8.941312,9.02
57,1639575464,163.0,0.0,0.0,8.941312,9.02
58,1639575464,152.0,0.0,0.0,8.941312,9.02
59,1639575464,151.0,0.0,0.0,8.941312,9.02
60,1639575464,152.0,0.0,0.0,8.941312,9.02
61,1639575464,159.0,0.0,0.0,9.099472,9.02
62,1639575464,160.0,0.0,0.0,9.099472,9.02
63,1639575464,159.0,0.0,0.0,9.099472,9.02
64,1639575464,160.0,0.0,0.0,9.099472,9.02
65,1639575464,160.0,0.0,0.0,9.099472,9.14
66,1639575464,162.0,0.0,0.0,9.099472,9.14
67,1639575464,153.0,0.0,0.0,9.099472,9.14
68,1639575464,152.0,0.0,0.0,9.099472,9.14
69,1639575464,144.0,0.0,0.0,9.099472,9.14
70,1639575464,145.0,0.0,0.0,9.099472,9.14
71,1639575464,146.0,0.0,0.0,9.099472,9.14
72,1639575464,150.0,0.0,0.0,9.099472,9.14
73,1639575464,150.0,0.0,0.0,9.099472,9.14
74,1639575464,150.0,0.0,0.0,9.099472,9.14
75,1639575465,150.0,0.0,0.0,9.099472,9.14
76,1639575465,151.0,0.0,0.0,9.099472,9.14
77,1639575465,151.0,0.0,0.0,9.099472,9.14
78,1639575465,152.0,0.0,0.0,9.099472,9.14
79,1639575465,149.0,0.0,0.0,9.510688,9.14
80,1639575465,150.0,0.0,0.0,9.510688,9.14
81,1639575465,149.0,0.0,0.0,9.510688,9.14
82,1639575465,150.0,0.0,0.0,9.510688,9.14
83,1639575465,159.0,0.0,0.0,9.510688,9.47
84,1639575465,160.0,0.0,0.0,9.510688,9.47
85,1639575465,160.0,0.0,0.0,9.510688,9.47
86,1639575465,152.0,0.0,0.0,9.510688,9.47
87,1639575465,153.0,0.0,0.0,9.510688,9.47
88,1639575465,156.0,0.0,0.0,9.510688,9.47
89,1639575465,154.0,0.0,0.0,9.510688,9.47
90,1639575465,151.0,0.0,0.0,9.510688,9.47
91,1639575465,151.0,0.0,0.0,9.510688,9.47
92,1639575465,152.0,0.0,0.0,9.510688,9.47
93,1639575466,149.0,0.0,0.0,9.510688,9.47
94,1639575466,149.0,0.0,0.0,9.510688,9.47
95,1639575466,152.0,0.0,0.0,9.510688,9.47
96,1639575466,155.0,0.0,0.0,9.521232,9.47
97,1639575466,153.0,0.0,0.0,9.521232,9.47
98,1639575466,154.0,0.0,0.0,9.521232,9.47
