,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate,bandwidth
3640,1641632803,33.0,0.3848075866699219,0.0,9.771536,9.44,11.432647705078125
3641,1641632803,30.0,0.9157657623291016,0.0,9.771536,9.44,11.432647705078125
3642,1641632803,44.0,0.9067058563232422,0.0,9.771536,9.44,11.432647705078125
3643,1641632803,32.0,0.9200572967529297,0.0,9.771536,9.44,11.432647705078125
3644,1641632803,47.0,1.6367435455322266,0.0,9.771536,9.44,11.432647705078125
3645,1641632803,37.0,1.119375228881836,0.0,9.771536,9.44,11.432647705078125
3646,1641632803,32.0,0.4372596740722656,0.0,9.771536,9.44,11.432647705078125
3647,1641632803,50.0,1.1684894561767578,0.0,9.771536,9.44,11.432647705078125
3648,1641632803,25.0,3.114938735961914,0.0,9.06272,9.44,11.432647705078125
3649,1641632803,47.0,0.7262229919433594,0.0,9.06272,9.44,11.432647705078125
3650,1641632803,29.0,3.3338069915771484,0.0,9.06272,9.44,11.432647705078125
3651,1641632803,49.0,1.3544559478759766,0.0,9.06272,9.44,11.432647705078125
3652,1641632803,33.0,1.0864734649658203,0.0,9.06272,9.44,11.432647705078125
3653,1641632803,27.0,1.245737075805664,0.0,9.06272,9.44,11.432647705078125
3654,1641632803,46.0,1.1119842529296875,0.0,9.06272,9.44,11.432647705078125
3655,1641632804,36.0,2.982616424560547,0.0,9.06272,9.14,11.432647705078125
3656,1641632804,54.0,1.2180805206298828,0.0,9.06272,9.14,11.432647705078125
3657,1641632804,26.0,2.7747154235839844,0.0,9.06272,9.14,11.432647705078125
3658,1641632804,46.0,1.1219978332519531,0.0,9.06272,9.14,11.432647705078125
3659,1641632804,33.0,0.42128562927246094,0.0,9.06272,9.14,11.432647705078125
3660,1641632804,51.0,0.8282661437988281,0.0,9.06272,9.14,11.432647705078125
3661,1641632804,30.0,2.9611587524414062,0.0,9.06272,9.14,11.432647705078125
3662,1641632804,31.0,0.8485317230224609,0.0,9.06272,9.14,11.432647705078125
3663,1641632804,24.0,3.5588741302490234,0.0,9.06272,9.14,11.432647705078125
3664,1641632804,47.0,1.0752677917480469,0.0,9.06272,9.14,11.432647705078125
3665,1641632804,33.0,0.9884834289550781,0.0,9.06272,9.14,11.432647705078125
3666,1641632804,23.0,1.2707710266113281,0.0,9.663616,9.14,11.432647705078125
3667,1641632804,43.0,0.9121894836425781,0.0,9.663616,9.14,11.432647705078125
3668,1641632804,32.0,0.1366138458251953,0.0,9.663616,9.14,11.432647705078125
3669,1641632804,26.0,18.210172653198242,0.0,9.663616,9.14,11.432647705078125
3670,1641632804,71.0,48.784732818603516,0.0,9.663616,9.14,11.432647705078125
3671,1641632804,122.0,48.784732818603516,0.0,9.663616,9.14,11.432647705078125
3672,1641632804,154.0,124.45664405822754,0.0,9.663616,9.03,11.432647705078125
3673,1641632805,109.0,147.38965034484863,0.0,9.663616,9.03,11.432647705078125
3674,1641632805,160.0,167.7849292755127,0.0,9.663616,9.03,11.432647705078125
3675,1641632805,65.0,105.92126846313477,0.0,9.663616,9.03,11.432647705078125
3676,1641632805,89.0,78.41706275939941,0.0,9.663616,9.03,11.432647705078125
3677,1641632805,79.0,24.634599685668945,0.0,9.663616,9.03,11.432647705078125
3678,1641632805,107.0,11.357307434082031,0.0,9.663616,9.03,11.432647705078125
3679,1641632805,133.0,1.499176025390625,0.0,9.663616,9.03,11.432647705078125
3680,1641632805,132.0,1.499176025390625,0.0,9.663616,9.03,11.432647705078125
3681,1641632805,125.0,0.6129741668701172,0.0,9.663616,9.03,11.432647705078125
3682,1641632805,107.0,0.8347034454345703,0.0,9.663616,9.03,11.432647705078125
3683,1641632805,97.0,0.6699562072753906,0.0,9.663616,9.03,11.432647705078125
3684,1641632805,51.0,0.8933544158935547,0.0,10.857464,9.03,11.432647705078125
3685,1641632805,26.0,2.0551681518554688,0.0,10.857464,9.03,11.432647705078125
3686,1641632805,30.0,0.7848739624023438,0.0,10.857464,9.03,11.432647705078125
3687,1641632805,52.0,0.9524822235107422,0.0,10.857464,9.03,11.432647705078125
3688,1641632805,26.0,2.496480941772461,0.0,10.857464,9.03,11.432647705078125
3689,1641632805,49.0,0.5090236663818359,0.0,10.857464,9.03,11.432647705078125
3690,1641632806,32.0,1.241445541381836,0.0,10.857464,10.47,11.432647705078125
3691,1641632806,24.0,1.1172294616699219,0.0,10.857464,10.47,11.432647705078125
