,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate
0,1639742951,50.0,0.0,0.0,0.0,0.0
1,1639742951,55.0,0.0,0.0,0.0,0.0
2,1639742951,63.0,0.0,0.0,0.0,0.0
3,1639742951,72.0,0.0,0.0,0.0,0.0
4,1639742952,90.0,0.0,0.0,0.0,0.0
5,1639742952,90.0,0.0,0.0,0.0,0.0
6,1639742952,89.0,0.0,0.0,0.0,0.0
7,1639742952,93.0,0.0,0.0,0.0,0.0
8,1639742952,91.0,0.0,0.0,0.0,0.0
9,1639742952,101.0,0.0,0.0,0.0,0.0
10,1639742952,101.0,0.0,0.0,0.0,0.0
11,1639742952,95.0,0.0,0.0,0.0,0.0
12,1639742952,90.0,0.0,0.0,0.0,0.0
13,1639742952,95.0,0.0,0.0,0.0,0.0
14,1639742952,94.0,0.0,0.0,0.0,0.0
15,1639742952,93.0,0.0,0.0,22.61688,21.43
16,1639742952,90.0,0.0,0.0,22.61688,21.43
17,1639742952,94.0,0.0,0.0,22.61688,21.43
18,1639742953,90.0,0.0,0.0,22.61688,21.43
19,1639742953,86.0,0.0,0.0,22.61688,21.43
20,1639742953,85.0,0.0,0.0,22.61688,21.43
21,1639742953,90.0,0.0,0.0,22.61688,21.43
22,1639742953,88.0,0.0,0.0,22.61688,21.43
23,1639742953,85.0,0.0,0.0,22.61688,21.43
24,1639742953,89.0,0.0,0.0,22.61688,21.43
25,1639742953,84.0,0.0,0.0,22.61688,21.43
26,1639742953,97.0,0.0,0.0,15.404784,14.5
27,1639742953,94.0,0.0,0.0,15.404784,14.5
28,1639742953,82.0,0.0,0.0,15.404784,14.5
29,1639742954,78.0,0.0,0.0,15.404784,14.5
30,1639742954,88.0,0.0,0.0,15.404784,14.5
31,1639742954,93.0,0.0,0.0,15.404784,14.5
32,1639742954,74.0,0.0,0.0,15.404784,14.5
33,1639742954,86.0,0.0,0.0,15.404784,14.5
34,1639742954,88.0,0.0,0.0,15.404784,14.5
35,1639742954,78.0,0.0,0.0,15.404784,14.5
36,1639742954,85.0,0.0,0.0,15.404784,14.5
37,1639742954,78.0,0.0,0.0,17.112912,18.17
38,1639742954,72.0,0.0,0.0,17.112912,18.17
39,1639742954,76.0,0.0,0.0,17.112912,18.17
40,1639742955,81.0,0.0,0.0,17.112912,18.17
41,1639742955,76.0,0.0,0.0,17.112912,18.17
42,1639742955,73.0,0.0,0.0,17.112912,18.17
43,1639742955,87.0,0.0,0.0,17.112912,18.17
44,1639742955,92.0,0.0,0.0,17.112912,18.17
45,1639742955,73.0,0.0,0.0,17.112912,18.17
46,1639742955,84.0,0.0,0.0,17.112912,18.17
47,1639742955,74.0,0.0,0.0,17.112912,18.17
48,1639742955,68.0,0.0,0.0,17.112912,18.17
49,1639742955,74.0,0.0,0.0,19.158448,19.59
50,1639742955,77.0,0.0,0.0,19.158448,19.59
