,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate
0,1639666074,24.0,0.0,0.0,0.0,0.0
1,1639666074,27.0,0.0,0.0,0.0,0.0
2,1639666074,32.0,0.0,0.0,0.0,0.0
3,1639666074,32.0,0.0,0.0,0.0,0.0
4,1639666074,33.0,0.0,0.0,0.0,0.0
5,1639666074,34.0,0.0,0.0,0.0,0.0
6,1639666074,33.0,0.0,0.0,0.0,0.0
7,1639666074,33.0,0.0,0.0,0.0,0.0
8,1639666075,33.0,0.0,0.0,0.0,0.0
9,1639666075,33.0,0.0,0.0,0.0,0.0
10,1639666075,33.0,0.0,0.0,0.0,0.0
11,1639666075,34.0,0.0,0.0,0.0,0.0
12,1639666075,33.0,0.0,0.0,0.0,0.0
13,1639666075,32.0,0.0,0.0,0.0,0.0
14,1639666075,34.0,0.0,0.0,0.0,0.0
15,1639666075,34.0,0.0,0.0,0.0,0.0
16,1639666075,35.0,0.0,0.0,0.0,0.0
17,1639666075,32.0,0.0,0.0,0.0,0.0
18,1639666075,22.0,0.0,0.0,0.0,0.0
19,1639666075,30.0,0.0,0.0,84.046224,0.0
20,1639666075,33.0,0.0,0.0,84.046224,82.65
21,1639666075,32.0,0.0,0.0,84.046224,82.65
22,1639666075,34.0,0.0,0.0,84.046224,82.65
23,1639666075,34.0,0.0,0.0,84.046224,82.65
24,1639666075,34.0,0.0,0.0,84.046224,82.65
25,1639666075,36.0,0.0,0.0,84.046224,82.65
26,1639666075,33.0,0.0,0.0,84.046224,82.65
27,1639666076,32.0,0.0,0.0,84.046224,82.65
28,1639666076,33.0,0.0,0.0,84.046224,82.65
29,1639666076,34.0,0.0,0.0,84.046224,82.65
30,1639666076,36.0,0.0,0.0,84.046224,82.65
31,1639666076,36.0,0.0,0.0,84.046224,82.65
32,1639666076,35.0,0.0,0.0,84.046224,82.65
33,1639666076,34.0,0.0,0.0,84.046224,82.65
34,1639666076,34.0,0.0,0.0,84.046224,82.65
35,1639666076,36.0,0.0,0.0,84.046224,82.65
36,1639666076,35.0,0.0,0.0,84.046224,82.65
37,1639666076,36.0,0.0,0.0,84.046224,82.65
38,1639666076,33.0,0.0,0.0,84.046224,82.65
39,1639666076,34.0,0.0,0.0,83.276512,82.65
40,1639666076,36.0,0.0,0.0,83.276512,82.65
41,1639666076,35.0,0.0,0.0,83.276512,82.65
42,1639666076,36.0,0.0,0.0,83.276512,82.65
43,1639666076,35.0,0.0,0.0,83.276512,82.65
44,1639666076,37.0,0.0,0.0,83.276512,82.65
45,1639666076,38.0,0.0,0.0,83.276512,82.65
46,1639666076,39.0,0.0,0.0,83.276512,82.65
47,1639666077,37.0,0.0,0.0,83.276512,82.65
48,1639666077,38.0,0.0,0.0,83.276512,82.65
49,1639666077,38.0,0.0,0.0,83.276512,82.65
50,1639666077,38.0,0.0,0.0,83.276512,82.65
51,1639666077,37.0,0.0,0.0,83.276512,82.65
52,1639666077,37.0,0.0,0.0,83.276512,82.65
53,1639666077,38.0,0.0,0.0,83.276512,82.65
54,1639666077,38.0,0.0,0.0,83.276512,82.65
55,1639666077,41.0,0.0,0.0,83.276512,82.65
56,1639666077,40.0,0.0,0.0,83.276512,82.65
57,1639666077,39.0,0.0,0.0,83.276512,82.65
58,1639666077,42.0,0.0,0.0,83.276512,82.65
59,1639666077,40.0,0.0,0.0,75.60048,75.28
60,1639666077,42.0,0.0,0.0,75.60048,75.28
61,1639666077,40.0,0.0,0.0,75.60048,75.28
62,1639666077,42.0,0.0,0.0,75.60048,75.28
63,1639666077,42.0,0.0,0.0,75.60048,75.28
64,1639666077,41.0,0.0,0.0,75.60048,75.28
65,1639666077,43.0,0.0,0.0,75.60048,75.28
66,1639666077,46.0,0.0,0.0,75.60048,75.28
67,1639666078,46.0,0.0,0.0,75.60048,75.28
68,1639666078,45.0,0.0,0.0,75.60048,75.28
69,1639666078,45.0,0.0,0.0,75.60048,75.28
70,1639666078,46.0,0.0,0.0,75.60048,75.28
71,1639666078,48.0,0.0,0.0,75.60048,75.28
72,1639666078,48.0,0.0,0.0,75.60048,75.28
73,1639666078,48.0,0.0,0.0,75.60048,75.28
74,1639666078,50.0,0.0,0.0,75.60048,75.28
75,1639666078,49.0,0.0,0.0,75.60048,75.28
76,1639666078,50.0,0.0,0.0,75.60048,75.28
77,1639666078,54.0,0.0,0.0,75.60048,75.28
78,1639666078,52.0,0.0,0.0,62.715712,75.28
79,1639666078,53.0,0.0,0.0,62.715712,61.88
80,1639666078,55.0,0.0,0.0,62.715712,61.88
81,1639666078,55.0,0.0,0.0,62.715712,61.88
82,1639666078,57.0,0.0,0.0,62.715712,61.88
83,1639666078,60.0,0.0,0.0,62.715712,61.88
84,1639666078,57.0,0.0,0.0,62.715712,61.88
85,1639666078,60.0,0.0,0.0,62.715712,61.88
86,1639666079,62.0,0.0,0.0,62.715712,61.88
87,1639666079,62.0,0.0,0.0,62.715712,61.88
88,1639666079,64.0,0.0,0.0,62.715712,61.88
89,1639666079,66.0,0.0,0.0,62.715712,61.88
90,1639666079,65.0,0.0,0.0,62.715712,61.88
91,1639666079,68.0,0.0,0.0,62.715712,61.88
92,1639666079,69.0,0.0,0.0,62.715712,61.88
93,1639666079,71.0,0.0,0.0,62.715712,61.88
94,1639666079,72.0,0.0,0.0,62.715712,61.88
95,1639666079,63.0,0.0,0.0,62.715712,61.88
96,1639666079,64.0,0.0,0.0,62.715712,61.88
97,1639666079,67.0,0.0,0.0,62.715712,61.88
98,1639666079,65.0,0.0,0.0,46.60448,46.12
99,1639666079,67.0,0.0,0.0,46.60448,46.12
100,1639666079,64.0,0.0,0.0,46.60448,46.12
101,1639666079,67.0,0.0,0.0,46.60448,46.12
102,1639666079,60.0,0.0,0.0,46.60448,46.12
103,1639666079,68.0,0.0,0.0,46.60448,46.12
104,1639666079,67.0,0.0,0.0,46.60448,46.12
105,1639666079,66.0,0.0,0.0,46.60448,46.12
106,1639666080,68.0,0.0,0.0,46.60448,46.12
107,1639666080,66.0,0.0,0.0,46.60448,46.12
108,1639666080,67.0,0.0,0.0,46.60448,46.12
109,1639666080,66.0,0.0,0.0,46.60448,46.12
110,1639666080,65.0,0.0,0.0,46.60448,46.12
111,1639666080,65.0,0.0,0.0,46.60448,46.12
112,1639666080,67.0,0.0,0.0,46.60448,46.12
113,1639666080,66.0,0.0,0.0,46.60448,46.12
114,1639666080,70.0,0.0,0.0,46.60448,46.12
115,1639666080,64.0,0.0,0.0,46.60448,46.12
116,1639666080,64.0,0.0,0.0,46.60448,46.12
117,1639666080,69.0,0.0,0.0,43.65216,43.44
118,1639666080,64.0,0.0,0.0,43.65216,43.44
119,1639666080,63.0,0.0,0.0,43.65216,43.44
120,1639666080,65.0,0.0,0.0,43.65216,43.44
121,1639666080,66.0,0.0,0.0,43.65216,43.44
122,1639666080,64.0,0.0,0.0,43.65216,43.44
123,1639666080,68.0,0.0,0.0,43.65216,43.44
124,1639666080,63.0,0.0,0.0,43.65216,43.44
125,1639666081,67.0,0.0,0.0,43.65216,43.44
126,1639666081,65.0,0.0,0.0,43.65216,43.44
127,1639666081,65.0,0.0,0.0,43.65216,43.44
128,1639666081,64.0,0.0,0.0,43.65216,43.44
129,1639666081,64.0,0.0,0.0,43.65216,43.44
130,1639666081,66.0,0.0,0.0,43.65216,43.44
131,1639666081,64.0,0.0,0.0,43.65216,43.44
132,1639666081,65.0,0.0,0.0,43.65216,43.44
133,1639666081,63.0,0.0,0.0,43.65216,43.44
134,1639666081,64.0,0.0,0.0,43.65216,43.44
135,1639666081,65.0,0.0,0.0,43.65216,43.44
136,1639666081,62.0,0.0,0.0,44.49568,43.44
137,1639666081,65.0,0.0,0.0,44.49568,44.45
138,1639666081,62.0,0.0,0.0,44.49568,44.45
139,1639666081,64.0,0.0,0.0,44.49568,44.45
140,1639666081,66.0,0.0,0.0,44.49568,44.45
141,1639666081,63.0,0.0,0.0,44.49568,44.45
142,1639666081,65.0,0.0,0.0,44.49568,44.45
143,1639666081,62.0,0.0,0.0,44.49568,44.45
144,1639666082,63.0,0.0,0.0,44.49568,44.45
145,1639666082,62.0,0.0,0.0,44.49568,44.45
146,1639666082,63.0,0.0,0.0,44.49568,44.45
147,1639666082,64.0,0.0,0.0,44.49568,44.45
148,1639666082,63.0,0.0,0.0,44.49568,44.45
149,1639666082,63.0,0.0,0.0,44.49568,44.45
150,1639666082,62.0,0.0,0.0,44.49568,44.45
151,1639666082,62.0,0.0,0.0,44.49568,44.45
152,1639666082,64.0,0.0,0.0,44.49568,44.45
