,RTT_average,queue_delay_average,end2end_average,send_rate_average,delivery_rate_average
0,64.05025225931172,0.0,64.05025225931172,29.66579881054303,29.49901365512861
1,51.470477585212414,0.0,51.470477585212414,29.220512146987023,29.043248747269693
2,51.770936535826145,0.0,51.770936535826145,29.461121703149956,29.288301705961278
