,RTT_average,queue_delay_average,end2end_average,send_rate_average,delivery_rate_average
0,180.4256674571222,0.0,180.4256674571222,28.886006609131037,28.728711377561105
1,180.65946525132318,0.0,180.65946525132318,28.884287910420237,28.729890001317354
2,180.96158274717916,0.0,180.96158274717916,28.84807452075171,28.702227903579253
