,RTT_average,Loss_average,send_rate_average,delivery_rate_average
0,144.56460296096904,0.0,27.04047116016151,26.874609690444146
1,144.43846671149967,0.0,27.027916664425014,26.87895763281775
2,144.21197846567966,0.0,27.049312226110366,26.8907200538358
3,144.84118438761777,0.0,27.006582772543744,26.850592193808886
4,144.8149394347241,0.0,27.0422734320323,26.86523553162853
