,RTT_average,queue_delay_average,end2end_average,send_rate_average,delivery_rate_average
0,188.57864042244822,0.0,188.57864042244822,28.718988082523627,28.573595101823503
1,188.53779900624164,0.0,188.53779900624164,28.75454765273995,28.609147791431415
2,187.32103200572064,0.0,187.32103200572064,28.966665849000137,28.82832131682764
