,RTT_average,queue_delay_average,end2end_average,send_rate_average,delivery_rate_average
0,172.76184633003984,0.0,172.76184633003984,29.618685227588013,29.43253762596519
1,167.48053040653681,0.0,167.48053040653681,29.591486655620066,29.41078478700502
2,173.82026677447294,0.0,173.82026677447294,29.624329923257633,29.444050509005482
