,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate
3367,1639561277,59.0,0.0,0.0,34.5316,34.66
3368,1639561277,79.0,0.0,0.0,34.5316,34.66
3369,1639561277,83.0,0.0,0.0,34.5316,34.66
3370,1639561277,72.0,0.0,0.0,36.260816,34.66
3371,1639561277,73.0,0.0,0.0,36.260816,35.74
3372,1639561277,70.0,0.0,0.0,36.260816,35.74
3373,1639561277,69.0,0.0,0.0,36.260816,35.74
3374,1639561277,64.0,0.0,0.0,36.260816,35.74
3375,1639561277,74.0,0.0,0.0,36.260816,35.74
3376,1639561277,91.0,0.0,0.0,36.260816,35.74
3377,1639561277,82.0,0.0,0.0,36.260816,35.74
3378,1639561277,62.0,0.0,0.0,36.260816,35.74
3379,1639561277,59.0,0.0,0.0,36.260816,35.74
3380,1639561277,62.0,0.0,0.0,36.260816,35.74
3381,1639561277,63.0,0.0,0.0,36.260816,35.74
3382,1639561278,72.0,0.0,0.0,36.260816,35.74
3383,1639561278,64.0,0.0,0.0,36.260816,35.74
3384,1639561278,64.0,0.0,0.0,36.260816,35.74
3385,1639561278,81.0,0.0,0.0,36.260816,35.74
3386,1639561278,77.0,0.0,0.0,36.260816,35.74
3387,1639561278,69.0,0.0,0.0,36.260816,35.74
3388,1639561278,65.0,0.0,0.0,36.260816,35.74
3389,1639561278,72.0,0.0,0.0,34.658128,35.74
3390,1639561278,69.0,0.0,0.0,34.658128,34.81
3391,1639561278,80.0,0.0,0.0,34.658128,34.81
3392,1639561278,76.0,0.0,0.0,34.658128,34.81
3393,1639561278,84.0,0.0,0.0,34.658128,34.81
3394,1639561278,91.0,0.0,0.0,34.658128,34.81
3395,1639561278,76.0,0.0,0.0,34.658128,34.81
3396,1639561278,67.0,0.0,0.0,34.658128,34.81
3397,1639561278,70.0,0.0,0.0,34.658128,34.81
3398,1639561278,89.0,0.0,0.0,34.658128,34.81
3399,1639561278,87.0,0.0,0.0,34.658128,34.81
3400,1639561279,77.0,0.0,0.0,34.658128,34.81
3401,1639561279,71.0,0.0,0.0,34.658128,34.81
3402,1639561279,72.0,0.0,0.0,34.658128,34.81
3403,1639561279,71.0,0.0,0.0,34.658128,34.81
3404,1639561279,81.0,0.0,0.0,34.658128,34.81
3405,1639561279,78.0,0.0,0.0,34.658128,34.81
3406,1639561279,75.0,0.0,0.0,34.658128,34.81
3407,1639561279,70.0,0.0,0.0,34.658128,34.81
3408,1639561279,67.0,0.0,0.0,34.974448,34.89
3409,1639561279,71.0,0.0,0.0,34.974448,34.89
3410,1639561279,77.0,0.0,0.0,34.974448,34.89
3411,1639561279,81.0,0.0,0.0,34.974448,34.89
3412,1639561279,72.0,0.0,0.0,34.974448,34.89
3413,1639561279,77.0,0.0,0.0,34.974448,34.89
3414,1639561279,88.0,0.0,0.0,34.974448,34.89
3415,1639561279,79.0,0.0,0.0,34.974448,34.89
3416,1639561279,65.0,0.0,0.0,34.974448,34.89
3417,1639561279,71.0,0.0,0.0,34.974448,34.89
3418,1639561279,78.0,0.0,0.0,34.974448,34.89
3419,1639561280,81.0,0.0,0.0,34.974448,34.89
3420,1639561280,82.0,0.0,0.0,34.974448,34.89
3421,1639561280,80.0,0.0,0.0,34.974448,34.89
3422,1639561280,70.0,0.0,0.0,34.974448,34.89
3423,1639561280,65.0,0.0,0.0,34.974448,34.89
3424,1639561280,74.0,0.0,0.0,34.974448,34.89
3425,1639561280,72.0,0.0,0.0,34.974448,34.89
3426,1639561280,69.0,0.0,0.0,34.974448,34.89
3427,1639561280,58.0,0.0,0.0,33.751344,33.6
3428,1639561280,71.0,0.0,0.0,33.751344,33.6
3429,1639561280,72.0,0.0,0.0,33.751344,33.6
3430,1639561280,76.0,0.0,0.0,33.751344,33.6
3431,1639561280,78.0,0.0,0.0,33.751344,33.6
3432,1639561280,68.0,0.0,0.0,33.751344,33.6
3433,1639561280,67.0,0.0,0.0,33.751344,33.6
3434,1639561280,67.0,0.0,0.0,33.751344,33.6
3435,1639561280,59.0,0.0,0.0,33.751344,33.6
3436,1639561280,67.0,0.0,0.0,33.751344,33.6
3437,1639561280,67.0,0.0,0.0,33.751344,33.6
3438,1639561281,79.0,0.0,0.0,33.751344,33.6
3439,1639561281,76.0,0.0,0.0,33.751344,33.6
3440,1639561281,67.0,0.0,0.0,33.751344,33.6
3441,1639561281,63.0,0.0,0.0,33.751344,33.6
3442,1639561281,62.0,0.0,0.0,33.751344,33.6
3443,1639561281,77.0,0.0,0.0,33.751344,33.6
3444,1639561281,70.0,0.0,0.0,33.751344,33.6
3445,1639561281,82.0,0.0,0.0,33.751344,33.6
3446,1639561281,71.0,0.0,0.0,35.659808,35.61
3447,1639561281,69.0,0.0,0.0,35.659808,35.61
3448,1639561281,67.0,0.0,0.0,35.659808,35.61
3449,1639561281,61.0,0.0,0.0,35.659808,35.61
3450,1639561281,69.0,0.0,0.0,35.659808,35.61
3451,1639561281,66.0,0.0,0.0,35.659808,35.61
3452,1639561281,87.0,0.0,0.0,35.659808,35.61
3453,1639561281,85.0,0.0,0.0,35.659808,35.61
3454,1639561281,65.0,0.0,0.0,35.659808,35.61
3455,1639561281,78.0,0.0,0.0,35.659808,35.61
3456,1639561281,78.0,0.0,0.0,35.659808,35.61
3457,1639561282,76.0,0.0,0.0,35.659808,35.61
3458,1639561282,71.0,0.0,0.0,35.659808,35.61
3459,1639561282,64.0,0.0,0.0,35.659808,35.61
3460,1639561282,75.0,0.0,0.0,35.659808,35.61
3461,1639561282,88.0,0.0,0.0,35.659808,35.61
3462,1639561282,82.0,0.0,0.0,35.659808,35.61
3463,1639561282,83.0,0.0,0.0,35.659808,35.61
3464,1639561282,75.0,0.0,0.0,35.659808,35.61
3465,1639561282,69.0,0.0,0.0,34.542144,33.84
3466,1639561282,67.0,0.0,0.0,34.542144,33.84
3467,1639561282,66.0,0.0,0.0,34.542144,33.84
3468,1639561282,96.0,0.0,0.0,34.542144,33.84
3469,1639561282,97.0,0.0,0.0,34.542144,33.84
3470,1639561282,80.0,0.0,0.0,34.542144,33.84
3471,1639561282,76.0,0.0,0.0,34.542144,33.84
3472,1639561282,84.0,0.0,0.0,34.542144,33.84
3473,1639561282,59.0,0.0,0.0,34.542144,33.84
3474,1639561282,68.0,0.0,0.0,34.542144,33.84
3475,1639561282,85.0,0.0,0.0,34.542144,33.84
3476,1639561283,77.0,0.0,0.0,34.542144,33.84
3477,1639561283,70.0,0.0,0.0,34.542144,33.84
3478,1639561283,79.0,0.0,0.0,34.542144,33.84
3479,1639561283,61.0,0.0,0.0,34.542144,33.84
3480,1639561283,75.0,0.0,0.0,34.542144,33.84
3481,1639561283,83.0,0.0,0.0,34.542144,33.84
3482,1639561283,73.0,0.0,0.0,34.542144,33.84
3483,1639561283,74.0,0.0,0.0,33.076528,33.84
3484,1639561283,80.0,0.0,0.0,33.076528,33.14
3485,1639561283,62.0,0.0,0.0,33.076528,33.14
3486,1639561283,68.0,0.0,0.0,33.076528,33.14
3487,1639561283,86.0,0.0,0.0,33.076528,33.14
3488,1639561283,81.0,0.0,0.0,33.076528,33.14
3489,1639561283,68.0,0.0,0.0,33.076528,33.14
3490,1639561283,74.0,0.0,0.0,33.076528,33.14
3491,1639561283,62.0,0.0,0.0,33.076528,33.14
3492,1639561283,65.0,0.0,0.0,33.076528,33.14
3493,1639561283,65.0,0.0,0.0,33.076528,33.14
3494,1639561284,83.0,0.0,0.0,33.076528,33.14
3495,1639561284,78.0,0.0,0.0,33.076528,33.14
3496,1639561284,69.0,0.0,0.0,33.076528,33.14
3497,1639561284,60.0,0.0,0.0,33.076528,33.14
3498,1639561284,68.0,0.0,0.0,33.076528,33.14
3499,1639561284,65.0,0.0,0.0,33.076528,33.14
3500,1639561284,72.0,0.0,0.0,33.076528,33.14
3501,1639561284,91.0,0.0,0.0,33.076528,33.14
3502,1639561284,86.0,0.0,0.0,34.257456,33.14
3503,1639561284,63.0,0.0,0.0,34.257456,34.46
3504,1639561284,73.0,0.0,0.0,34.257456,34.46
3505,1639561284,78.0,0.0,0.0,34.257456,34.46
3506,1639561284,76.0,0.0,0.0,34.257456,34.46
3507,1639561284,79.0,0.0,0.0,34.257456,34.46
3508,1639561284,79.0,0.0,0.0,34.257456,34.46
3509,1639561284,68.0,0.0,0.0,34.257456,34.46
3510,1639561284,67.0,0.0,0.0,34.257456,34.46
3511,1639561284,64.0,0.0,0.0,34.257456,34.46
3512,1639561284,62.0,0.0,0.0,34.257456,34.46
3513,1639561285,74.0,0.0,0.0,34.257456,34.46
3514,1639561285,88.0,0.0,0.0,34.257456,34.46
3515,1639561285,81.0,0.0,0.0,34.257456,34.46
