,RTT_average,Loss_average,send_rate_average,delivery_rate_average
0,68.44555778223113,0.0,27.79096941616567,27.631235804943223
1,67.7755511022044,0.0,27.793913565798263,27.638710754843014
2,70.5183700734803,0.0,27.798766482297932,27.663306613226453
3,68.5116900467602,0.0,27.788877520374083,27.63701402805611
4,67.97528390113561,0.0,27.794413648630595,27.64958583834335
